question,worker,answer
clueweb09-en0004-39-36048,w478,0
clueweb09-en0007-96-05137,w693,1
clueweb09-en0007-96-05137,w674,1
clueweb09-en0009-33-15274,w293,1
clueweb09-en0009-33-15274,w504,1
clueweb09-en0009-47-21374,w675,0
clueweb09-en0009-47-21374,w589,1
clueweb09-en0000-95-15672,w108,1
clueweb09-en0000-95-15672,w394,1
clueweb09-en0001-40-18293,w275,1
clueweb09-en0001-40-18293,w339,1
clueweb09-en0004-80-14257,w518,0
clueweb09-en0004-80-14257,w364,0
clueweb09-enwp01-41-01574,w153,1
clueweb09-enwp01-41-01574,w704,1
clueweb09-en0004-37-02130,w108,1
clueweb09-en0004-37-02130,w101,1
clueweb09-en0004-15-28952,w695,0
clueweb09-en0004-15-28952,w153,1
clueweb09-enwp01-39-06589,w101,1
clueweb09-enwp01-39-06589,w518,0
clueweb09-en0011-09-00322,w140,1
clueweb09-en0011-09-00322,w32,0
clueweb09-en0011-09-00320,w101,1
clueweb09-en0011-09-00320,w118,0
clueweb09-en0003-14-24126,w101,1
clueweb09-en0003-14-24126,w504,0
clueweb09-en0010-25-32577,w670,0
clueweb09-en0010-25-32577,w680,0
clueweb09-en0006-74-29179,w102,0
clueweb09-en0006-74-29179,w133,1
clueweb09-en0011-09-00328,w209,0
clueweb09-en0011-09-00328,w208,0
clueweb09-en0006-78-10238,w3,0
clueweb09-en0006-78-10238,w6,0
clueweb09-en0005-47-00780,w593,1
clueweb09-en0005-47-00780,w504,0
clueweb09-en0006-78-10236,w6,0
clueweb09-en0006-78-10236,w8,1
clueweb09-en0005-00-02955,w102,0
clueweb09-en0005-00-02955,w118,0
clueweb09-en0009-05-05290,w103,1
clueweb09-en0009-05-05290,w504,1
clueweb09-en0006-78-10232,w2,1
clueweb09-en0006-78-10232,w3,0
clueweb09-en0000-69-33167,w108,1
clueweb09-en0000-69-33167,w339,1
clueweb09-enwp01-51-13271,w596,1
clueweb09-enwp01-51-13271,w668,1
clueweb09-en0000-69-33164,w363,1
clueweb09-en0000-69-33164,w160,0
clueweb09-en0007-55-08134,w32,1
clueweb09-en0007-55-08134,w625,1
clueweb09-en0003-82-12760,w504,1
clueweb09-en0003-82-12760,w198,1
clueweb09-en0003-82-12761,w542,1
clueweb09-en0003-82-12761,w544,1
clueweb09-en0001-64-08623,w683,1
clueweb09-en0001-64-08623,w589,1
clueweb09-en0003-82-12765,w475,1
clueweb09-en0003-82-12765,w209,1
clueweb09-en0006-32-13849,w152,1
clueweb09-en0006-32-13849,w124,1
clueweb09-enwp00-25-04010,w164,1
clueweb09-enwp00-25-04010,w140,1
clueweb09-enwp03-09-02014,w518,1
clueweb09-enwp03-09-02014,w504,1
clueweb09-enwp01-43-20343,w545,1
clueweb09-enwp01-43-20343,w288,0
clueweb09-en0001-11-27032,w108,1
clueweb09-en0001-11-27032,w278,1
clueweb09-en0009-98-25313,w683,1
clueweb09-en0009-98-25313,w28,1
clueweb09-en0009-27-39815,w192,1
clueweb09-en0009-27-39815,w197,1
clueweb09-en0000-69-07261,w109,1
clueweb09-en0000-69-07261,w126,0
clueweb09-en0007-71-17043,w340,1
clueweb09-en0007-71-17043,w103,1
clueweb09-en0003-74-06234,w108,1
clueweb09-en0003-74-06234,w152,1
clueweb09-enwp00-60-09144,w403,1
clueweb09-enwp00-60-09144,w557,1
clueweb09-en0010-58-09232,w140,1
clueweb09-en0010-58-09232,w108,1
clueweb09-en0010-28-39918,w592,0
clueweb09-en0010-28-39918,w101,1
clueweb09-en0008-17-17896,w267,0
clueweb09-en0008-17-17896,w475,0
clueweb09-en0004-60-02241,w133,1
clueweb09-en0004-60-02241,w108,1
clueweb09-en0009-52-22934,w459,0
clueweb09-en0009-52-22934,w101,1
clueweb09-en0010-28-39911,w280,1
clueweb09-en0011-63-13904,w623,1
clueweb09-en0011-63-13904,w582,0
clueweb09-en0005-92-29367,w682,0
clueweb09-en0005-92-29367,w675,0
clueweb09-enwp00-89-21511,w278,1
clueweb09-enwp00-89-21511,w457,1
clueweb09-enwp01-79-15780,w394,1
clueweb09-enwp01-79-15780,w601,1
clueweb09-en0010-92-14638,w3,0
clueweb09-en0010-92-14638,w2,1
clueweb09-enwp00-56-21351,w484,1
clueweb09-enwp00-56-21351,w280,1
clueweb09-en0010-13-11691,w76,0
clueweb09-en0010-13-11691,w140,1
clueweb09-en0003-54-15021,w8,1
clueweb09-en0003-54-15021,w23,1
clueweb09-en0005-00-02884,w113,1
clueweb09-en0005-00-02884,w112,1
clueweb09-en0010-79-29729,w294,1
clueweb09-en0010-79-29729,w320,1
clueweb09-en0010-16-16488,w102,0
clueweb09-en0010-16-16488,w121,1
clueweb09-en0011-85-09792,w1,1
clueweb09-en0011-85-09792,w109,1
clueweb09-enwp03-37-16550,w682,0
clueweb09-enwp03-37-16550,w680,0
clueweb09-en0007-19-28444,w504,0
clueweb09-en0007-19-28444,w13,0
clueweb09-en0009-57-30551,w675,0
clueweb09-en0009-57-30551,w695,0
clueweb09-en0007-79-39141,w377,0
clueweb09-en0007-79-39141,w140,1
clueweb09-en0005-49-14124,w50,1
clueweb09-en0005-49-14124,w3,1
clueweb09-en0002-75-25706,w101,1
clueweb09-en0002-75-25706,w101,1
clueweb09-enwp00-04-01966,w534,1
clueweb09-enwp00-04-01966,w288,0
clueweb09-en0006-22-12869,w101,1
clueweb09-en0006-22-12869,w420,0
clueweb09-enwp00-85-03622,w3,1
clueweb09-enwp00-85-03622,w89,1
clueweb09-en0009-05-38552,w153,0
clueweb09-en0009-05-38552,w688,0
clueweb09-en0009-69-32704,w363,1
clueweb09-en0009-69-32704,w103,1
clueweb09-en0008-77-31338,w551,1
clueweb09-en0008-77-31338,w394,1
clueweb09-en0010-99-23970,w208,0
clueweb09-en0010-99-23970,w103,1
clueweb09-enwp01-18-16752,w518,1
clueweb09-enwp01-18-16752,w179,1
clueweb09-enwp01-18-16754,w495,1
clueweb09-enwp01-18-16754,w518,1
clueweb09-en0001-31-17070,w471,1
clueweb09-en0001-31-17070,w208,1
clueweb09-en0003-89-24954,w32,0
clueweb09-en0003-89-24954,w108,1
clueweb09-en0009-80-05537,w197,1
clueweb09-en0009-80-05537,w140,1
clueweb09-en0009-97-24760,w115,1
clueweb09-en0003-59-23000,w101,1
clueweb09-en0003-59-23000,w100,0
clueweb09-enwp01-68-08434,w108,1
clueweb09-enwp01-68-08434,w320,1
clueweb09-enwp02-07-01799,w435,1
clueweb09-enwp02-07-01799,w2,1
clueweb09-en0000-47-25390,w115,1
clueweb09-en0000-47-25390,w118,0
clueweb09-en0004-23-15336,w101,1
clueweb09-en0004-23-15336,w171,0
clueweb09-en0001-29-14812,w363,1
clueweb09-en0001-29-14812,w343,1
clueweb09-en0007-06-27272,w140,1
clueweb09-en0007-06-27272,w102,0
clueweb09-en0005-14-11540,w589,1
clueweb09-en0005-14-11540,w588,0
clueweb09-en0003-40-18069,w685,1
clueweb09-en0003-40-18069,w589,0
clueweb09-enwp00-28-12187,w600,1
clueweb09-enwp00-28-12187,w623,1
clueweb09-en0008-00-15814,w272,0
clueweb09-en0008-00-15814,w275,1
clueweb09-en0007-90-07448,w108,1
clueweb09-en0007-90-07448,w103,1
clueweb09-en0002-90-01422,w121,0
clueweb09-en0002-90-01422,w151,1
clueweb09-en0003-54-16063,w672,1
clueweb09-en0003-54-16063,w696,0
clueweb09-en0000-83-23420,w734,1
clueweb09-en0000-83-23420,w720,1
clueweb09-en0007-35-15032,w589,1
clueweb09-en0007-35-15032,w385,0
clueweb09-en0007-33-00545,w312,0
clueweb09-en0007-33-00545,w280,0
clueweb09-en0010-59-35966,w593,1
clueweb09-en0010-59-35966,w101,1
clueweb09-en0004-19-08794,w185,0
clueweb09-en0004-19-08794,w32,0
clueweb09-enwp01-10-00276,w131,1
clueweb09-enwp01-10-00276,w179,1
clueweb09-enwp02-24-07707,w103,1
clueweb09-enwp02-24-07707,w238,0
clueweb09-en0010-48-21556,w589,1
clueweb09-en0010-48-21556,w674,1
clueweb09-en0000-08-10768,w108,1
clueweb09-en0000-08-10768,w106,1
clueweb09-en0000-44-08906,w675,0
clueweb09-en0000-44-08906,w674,1
clueweb09-en0007-57-11957,w205,1
clueweb09-en0001-43-05806,w674,1
clueweb09-en0001-43-05806,w28,0
clueweb09-enwp01-72-04200,w127,1
clueweb09-enwp01-72-04200,w133,1
clueweb09-en0011-24-12471,w236,0
clueweb09-en0011-24-12471,w108,1
clueweb09-enwp00-38-07237,w324,1
clueweb09-enwp00-38-07237,w209,1
clueweb09-enwp00-45-13363,w688,1
clueweb09-enwp00-45-13363,w675,0
clueweb09-en0003-47-17392,w518,1
clueweb09-en0003-47-17392,w305,0
clueweb09-en0001-05-19380,w153,1
clueweb09-en0001-05-19380,w675,0
clueweb09-en0002-02-25551,w708,0
clueweb09-en0002-02-25551,w690,0
clueweb09-en0001-94-14248,w102,0
clueweb09-en0001-94-14248,w108,1
clueweb09-en0005-85-23029,w101,1
clueweb09-en0006-35-05878,w153,0
clueweb09-en0006-35-05878,w682,0
clueweb09-en0010-50-03883,w103,1
clueweb09-en0010-50-03883,w152,1
clueweb09-enwp00-86-13752,w58,1
clueweb09-enwp00-86-13752,w16,1
clueweb09-en0000-70-18677,w171,1
clueweb09-en0000-70-18677,w238,0
clueweb09-en0004-15-09810,w121,0
clueweb09-en0004-15-09810,w102,0
clueweb09-en0009-43-03534,w315,0
clueweb09-en0009-43-03534,w108,1
clueweb09-en0009-34-29027,w124,1
clueweb09-en0009-34-29027,w105,1
clueweb09-en0007-55-10278,w108,1
clueweb09-en0007-55-10278,w102,0
clueweb09-enwp01-77-02965,w639,1
clueweb09-enwp01-77-02965,w394,1
clueweb09-en0008-41-28071,w293,1
clueweb09-en0008-41-28071,w339,0
clueweb09-enwp00-75-22264,w118,1
clueweb09-enwp00-75-22264,w102,0
clueweb09-enwp01-61-19861,w140,1
clueweb09-enwp01-61-19861,w140,1
clueweb09-en0004-06-04558,w108,1
clueweb09-en0004-06-04558,w108,1
clueweb09-en0000-75-01769,w140,1
clueweb09-en0000-75-01769,w108,1
clueweb09-en0000-16-00014,w222,1
clueweb09-en0000-16-00014,w32,1
clueweb09-en0004-23-27018,w57,0
clueweb09-en0004-23-27018,w108,1
clueweb09-en0004-87-31358,w373,0
clueweb09-en0004-87-31358,w103,1
clueweb09-en0001-30-00090,w108,1
clueweb09-en0001-30-00090,w118,1
clueweb09-en0010-94-13794,w589,1
clueweb09-en0010-94-13794,w682,0
clueweb09-en0009-36-27613,w103,1
clueweb09-en0009-36-27613,w403,0
clueweb09-en0009-36-27612,w208,0
clueweb09-en0009-36-27612,w415,0
clueweb09-en0006-63-28216,w347,0
clueweb09-en0006-63-28216,w127,0
clueweb09-en0009-36-27615,w108,1
clueweb09-en0009-36-27615,w373,1
clueweb09-en0009-63-15659,w695,0
clueweb09-en0009-63-15659,w679,0
clueweb09-enwp02-22-03952,w475,1
clueweb09-enwp02-22-03952,w394,1
clueweb09-en0007-19-11001,w108,1
clueweb09-en0007-19-11001,w32,0
clueweb09-enwp00-74-04144,w394,0
clueweb09-enwp00-74-04144,w616,1
clueweb09-en0003-10-15592,w108,1
clueweb09-en0003-10-15592,w103,1
clueweb09-enwp02-24-00069,w10,1
clueweb09-enwp02-24-00069,w22,0
clueweb09-en0009-15-37213,w684,0
clueweb09-en0009-15-37213,w682,0
clueweb09-en0003-52-21562,w495,1
clueweb09-en0003-52-21562,w518,0
clueweb09-enwp01-69-20868,w102,0
clueweb09-enwp01-69-20868,w180,0
clueweb09-en0005-97-32717,w695,0
clueweb09-en0005-97-32717,w690,0
clueweb09-en0005-88-21650,w19,1
clueweb09-en0005-88-21650,w7,1
clueweb09-en0001-77-33507,w367,0
clueweb09-en0001-77-33507,w351,0
clueweb09-en0000-00-00000,w101,1
clueweb09-en0000-00-00000,w394,0
clueweb09-en0010-55-41028,w102,0
clueweb09-en0010-55-41028,w140,1
clueweb09-en0003-73-01670,w675,0
clueweb09-en0003-73-01670,w679,1
clueweb09-en0000-77-29064,w1,1
clueweb09-en0000-77-29064,w6,1
clueweb09-en0001-29-14810,w208,0
clueweb09-en0001-29-14810,w394,1
clueweb09-en0005-83-29934,w431,0
clueweb09-en0005-83-29934,w363,1
clueweb09-en0000-64-15043,w108,1
clueweb09-en0000-64-15043,w281,1
clueweb09-en0002-83-28838,w6,1
clueweb09-en0002-83-28838,w54,1
clueweb09-en0002-83-28837,w51,1
clueweb09-en0002-83-28837,w6,1
clueweb09-en0008-73-25566,w103,1
clueweb09-en0008-73-25566,w505,0
clueweb09-en0009-27-33672,w572,1
clueweb09-en0009-27-33672,w495,1
clueweb09-en0000-22-09707,w205,1
clueweb09-en0000-22-09707,w108,1
clueweb09-en0007-54-27759,w108,1
clueweb09-en0007-54-27759,w102,0
clueweb09-en0010-08-17905,w81,1
clueweb09-en0010-08-17905,w101,1
clueweb09-en0011-84-32458,w495,1
clueweb09-en0011-84-32458,w683,0
clueweb09-enwp01-35-14329,w275,0
clueweb09-enwp01-35-14329,w423,0
clueweb09-en0000-21-18914,w32,1
clueweb09-en0000-21-18914,w236,0
clueweb09-enwp00-88-23246,w592,1
clueweb09-enwp00-88-23246,w675,0
clueweb09-en0000-27-06077,w124,1
clueweb09-en0000-27-06077,w108,1
clueweb09-en0011-86-15272,w394,1
clueweb09-en0011-86-15272,w322,1
clueweb09-en0004-85-11742,w305,0
clueweb09-en0004-85-11742,w363,1
clueweb09-en0000-72-09804,w675,0
clueweb09-en0000-72-09804,w589,1
clueweb09-en0003-67-03799,w353,1
clueweb09-en0003-67-03799,w358,0
clueweb09-en0003-72-26640,w343,0
clueweb09-en0003-72-26640,w280,0
clueweb09-en0005-88-01655,w128,1
clueweb09-en0005-88-01655,w108,1
clueweb09-en0004-63-28801,w3,1
clueweb09-en0004-63-28801,w7,1
clueweb09-enwp03-38-03164,w394,1
clueweb09-enwp03-38-03164,w208,1
clueweb09-en0003-51-19597,w680,1
clueweb09-en0003-51-19597,w687,1
clueweb09-en0007-64-19316,w101,1
clueweb09-en0007-64-19316,w192,0
clueweb09-en0004-00-30954,w12,1
clueweb09-en0004-00-30954,w6,1
clueweb09-enwp00-94-11958,w101,1
clueweb09-enwp00-94-11958,w101,1
clueweb09-en0011-97-07848,w337,1
clueweb09-en0011-97-07848,w675,0
clueweb09-enwp00-89-11785,w688,0
clueweb09-enwp00-89-11785,w675,0
clueweb09-en0009-61-11087,w272,0
clueweb09-en0009-61-11087,w108,1
clueweb09-en0009-87-26336,w108,1
clueweb09-en0009-87-26336,w226,1
clueweb09-en0002-84-06773,w679,1
clueweb09-en0002-84-06773,w308,1
clueweb09-enwp02-29-11156,w690,0
clueweb09-enwp02-29-11156,w153,1
clueweb09-en0004-83-00037,w198,1
clueweb09-en0004-83-00037,w588,0
clueweb09-en0001-62-04450,w280,0
clueweb09-en0001-62-04450,w4,1
clueweb09-en0004-58-21375,w102,0
clueweb09-en0004-58-21375,w121,1
clueweb09-en0005-26-37247,w127,0
clueweb09-en0005-26-37247,w197,1
clueweb09-enwp00-78-00166,w271,1
clueweb09-enwp00-78-00166,w103,1
clueweb09-en0003-27-19897,w7,1
clueweb09-en0003-27-19897,w3,1
clueweb09-en0001-13-08462,w140,1
clueweb09-en0001-13-08462,w108,1
clueweb09-en0006-25-40884,w483,1
clueweb09-en0006-25-40884,w488,0
clueweb09-en0003-64-00326,w403,0
clueweb09-en0003-64-00326,w497,1
clueweb09-en0006-76-09393,w680,1
clueweb09-en0006-76-09393,w670,0
clueweb09-enwp01-09-05016,w267,0
clueweb09-enwp01-09-05016,w208,0
clueweb09-en0001-97-14241,w685,1
clueweb09-en0001-97-14241,w690,1
clueweb09-en0000-08-15393,w152,0
clueweb09-en0000-08-15393,w100,0
clueweb09-en0010-78-24755,w126,1
clueweb09-en0010-78-24755,w18,1
clueweb09-enwp00-45-23942,w708,1
clueweb09-enwp00-45-23942,w679,1
clueweb09-en0010-16-43527,w1,1
clueweb09-en0010-16-43527,w118,0
clueweb09-en0002-79-02588,w403,0
clueweb09-en0002-79-02588,w208,0
clueweb09-enwp01-50-23252,w543,1
clueweb09-enwp01-50-23252,w108,1
clueweb09-en0009-89-11550,w3,0
clueweb09-en0009-89-11550,w4,1
clueweb09-en0000-04-02442,w113,1
clueweb09-en0000-04-02442,w103,1
clueweb09-en0006-52-19052,w589,1
clueweb09-en0006-52-19052,w28,1
clueweb09-en0011-93-27611,w674,1
clueweb09-en0011-93-27611,w679,0
clueweb09-en0008-38-12928,w475,0
clueweb09-en0008-38-12928,w394,0
clueweb09-en0003-00-26184,w140,1
clueweb09-en0003-00-26184,w158,0
clueweb09-en0005-76-06447,w682,1
clueweb09-en0005-76-06447,w685,1
clueweb09-en0001-34-29410,w101,1
clueweb09-en0001-34-29410,w108,1
clueweb09-en0009-48-31987,w108,1
clueweb09-en0009-48-31987,w394,1
clueweb09-en0010-44-21160,w456,1
clueweb09-en0010-44-21160,w339,1
clueweb09-en0005-39-27519,w326,1
clueweb09-en0005-39-27519,w296,1
clueweb09-en0003-11-25767,w205,0
clueweb09-en0003-11-25767,w495,1
clueweb09-enwp00-80-00512,w110,1
clueweb09-enwp00-80-00512,w25,1
clueweb09-en0010-79-28247,w495,1
clueweb09-en0010-79-28247,w682,0
clueweb09-en0007-39-16542,w7,1
clueweb09-en0007-39-16542,w20,1
clueweb09-en0001-36-17515,w589,1
clueweb09-en0001-36-17515,w688,0
clueweb09-en0005-88-09200,w105,1
clueweb09-en0005-88-09200,w124,1
clueweb09-enwp01-36-09160,w696,0
clueweb09-enwp01-36-09160,w688,0
clueweb09-en0000-81-11283,w124,1
clueweb09-en0000-81-11283,w475,1
clueweb09-en0004-34-24405,w103,0
clueweb09-en0004-34-24405,w140,1
clueweb09-en0002-08-23998,w102,0
clueweb09-en0002-08-23998,w141,1
clueweb09-en0004-15-27246,w118,1
clueweb09-en0004-15-27246,w688,1
clueweb09-en0003-92-21305,w103,1
clueweb09-en0003-92-21305,w101,1
clueweb09-en0004-15-27245,w685,1
clueweb09-en0004-15-27245,w690,0
clueweb09-en0000-44-35795,w705,1
clueweb09-en0000-44-35795,w675,0
clueweb09-en0002-91-06412,w518,1
clueweb09-en0002-91-06412,w488,0
clueweb09-en0005-08-41696,w101,1
clueweb09-en0005-08-41696,w102,0
clueweb09-en0002-91-06413,w518,1
clueweb09-en0002-91-06413,w475,1
clueweb09-en0011-09-00330,w142,0
clueweb09-en0011-09-00330,w209,0
clueweb09-en0011-09-00331,w236,0
clueweb09-en0011-09-00331,w209,0
clueweb09-en0009-20-08239,w171,1
clueweb09-en0009-20-08239,w103,1
clueweb09-en0004-98-04919,w108,1
clueweb09-en0004-98-04919,w101,1
clueweb09-en0010-54-34542,w22,1
clueweb09-en0010-54-34542,w3,0
clueweb09-en0002-23-03208,w108,1
clueweb09-en0002-23-03208,w118,0
clueweb09-en0004-81-16386,w103,1
clueweb09-en0004-81-16386,w133,1
clueweb09-en0009-03-36661,w108,1
clueweb09-en0009-03-36661,w364,1
clueweb09-en0006-26-19733,w113,1
clueweb09-en0006-26-19733,w126,1
clueweb09-enwp01-30-03044,w589,0
clueweb09-enwp01-30-03044,w679,0
clueweb09-en0005-18-08103,w108,1
clueweb09-en0005-18-08103,w121,0
clueweb09-en0004-34-24424,w358,1
clueweb09-en0004-34-24424,w475,1
clueweb09-en0004-69-03399,w532,0
clueweb09-en0004-69-03399,w522,0
clueweb09-en0007-72-30748,w278,0
clueweb09-en0007-72-30748,w108,1
clueweb09-enwp00-89-14551,w105,1
clueweb09-enwp00-89-14551,w108,1
clueweb09-enwp00-00-14445,w1,1
clueweb09-enwp00-00-14445,w3,1
clueweb09-en0002-97-22787,w497,1
clueweb09-en0002-97-22787,w504,1
clueweb09-en0002-88-15068,w708,0
clueweb09-en0002-88-15068,w682,0
clueweb09-en0000-89-03896,w108,1
clueweb09-en0000-89-03896,w108,1
clueweb09-en0008-48-20618,w627,1
clueweb09-en0008-48-20618,w591,1
clueweb09-en0006-04-31778,w3,1
clueweb09-en0006-04-31778,w19,1
clueweb09-en0008-79-19320,w680,1
clueweb09-en0008-79-19320,w588,1
clueweb09-en0011-64-35400,w679,0
clueweb09-en0011-64-35400,w682,0
clueweb09-en0003-87-22911,w101,1
clueweb09-en0003-87-22911,w32,1
clueweb09-en0008-09-17349,w394,1
clueweb09-en0008-09-17349,w108,1
clueweb09-en0010-96-02076,w3,1
clueweb09-en0010-96-02076,w4,1
clueweb09-en0000-29-27058,w3,1
clueweb09-en0000-29-27058,w6,1
clueweb09-en0009-50-41364,w305,0
clueweb09-en0009-50-41364,w115,1
clueweb09-en0009-08-28031,w102,0
clueweb09-en0009-08-28031,w100,1
clueweb09-enwp00-47-14495,w185,0
clueweb09-enwp00-47-14495,w103,0
clueweb09-enwp01-53-09355,w103,1
clueweb09-enwp01-53-09355,w108,1
clueweb09-en0008-23-06846,w136,1
clueweb09-en0008-23-06846,w113,1
clueweb09-en0010-37-36993,w102,0
clueweb09-en0010-37-36993,w233,1
clueweb09-enwp00-94-04556,w675,0
clueweb09-enwp00-94-04556,w153,1
clueweb09-en0000-18-22314,w103,0
clueweb09-en0000-18-22314,w108,1
clueweb09-en0009-71-23830,w682,1
clueweb09-en0009-71-23830,w675,0
clueweb09-enwp02-26-02780,w588,1
clueweb09-enwp02-26-02780,w545,1
clueweb09-en0007-87-02371,w108,1
clueweb09-en0007-87-02371,w197,1
clueweb09-en0008-25-05649,w6,1
clueweb09-en0008-25-05649,w3,0
clueweb09-enwp01-73-07285,w160,1
clueweb09-enwp01-73-07285,w209,1
clueweb09-en0002-28-34162,w198,1
clueweb09-en0002-28-34162,w102,0
clueweb09-enwp01-15-06025,w522,1
clueweb09-enwp01-15-06025,w503,1
clueweb09-en0003-27-18446,w4,1
clueweb09-en0003-27-18446,w32,0
clueweb09-enwp00-68-00450,w3,1
clueweb09-enwp00-68-00450,w23,1
clueweb09-en0006-22-12857,w552,1
clueweb09-en0006-22-12857,w403,1
clueweb09-en0007-89-10668,w682,0
clueweb09-en0007-89-10668,w672,1
clueweb09-en0002-78-23802,w197,1
clueweb09-en0002-78-23802,w372,1
clueweb09-en0006-13-05330,w579,1
clueweb09-en0006-13-05330,w269,1
clueweb09-en0002-58-22227,w121,0
clueweb09-en0002-58-22227,w519,0
clueweb09-en0008-09-06543,w495,1
clueweb09-en0008-09-06543,w192,0
clueweb09-en0003-35-29916,w133,1
clueweb09-en0003-35-29916,w197,1
clueweb09-en0004-86-03449,w266,1
clueweb09-en0004-86-03449,w108,1
clueweb09-enwp00-39-05051,w3,0
clueweb09-enwp00-39-05051,w2,1
clueweb09-en0008-75-37032,w294,1
clueweb09-en0008-75-37032,w192,0
clueweb09-en0007-70-19582,w423,0
clueweb09-en0007-70-19582,w688,0
clueweb09-en0001-76-10450,w588,1
clueweb09-en0001-76-10450,w589,1
clueweb09-en0011-46-12331,w108,1
clueweb09-en0011-46-12331,w405,0
clueweb09-en0003-18-33372,w108,1
clueweb09-en0003-18-33372,w103,1
clueweb09-en0004-05-30901,w32,1
clueweb09-en0004-05-30901,w103,1
clueweb09-en0011-70-24880,w394,1
clueweb09-en0011-70-24880,w461,0
clueweb09-en0000-92-07817,w108,1
clueweb09-en0000-92-07817,w32,1
clueweb09-en0006-88-10774,w693,1
clueweb09-en0006-88-10774,w675,0
clueweb09-en0000-30-07349,w101,1
clueweb09-en0000-30-07349,w118,0
clueweb09-en0006-68-13441,w644,0
clueweb09-en0006-68-13441,w518,1
clueweb09-en0004-25-06757,w361,1
clueweb09-en0004-25-06757,w103,1
clueweb09-enwp01-52-23546,w101,1
clueweb09-enwp01-52-23546,w108,1
clueweb09-en0003-89-24944,w279,1
clueweb09-en0003-89-24944,w280,0
clueweb09-enwp00-20-12817,w153,1
clueweb09-enwp00-20-12817,w679,0
clueweb09-en0003-89-24942,w108,1
clueweb09-en0003-89-24942,w28,0
clueweb09-en0003-89-24943,w278,1
clueweb09-en0003-89-24943,w398,1
clueweb09-en0008-62-07173,w246,1
clueweb09-en0008-62-07173,w108,1
clueweb09-en0010-37-19125,w593,0
clueweb09-en0010-37-19125,w581,1
clueweb09-en0002-28-35160,w680,1
clueweb09-en0002-28-35160,w679,0
clueweb09-en0010-54-23717,w58,1
clueweb09-en0010-54-23717,w1,0
clueweb09-enwp02-28-15787,w403,1
clueweb09-enwp02-28-15787,w343,0
clueweb09-en0007-75-20753,w394,1
clueweb09-en0007-75-20753,w394,1
clueweb09-en0005-07-25084,w126,0
clueweb09-en0005-07-25084,w141,1
clueweb09-en0010-37-00449,w675,0
clueweb09-en0010-37-00449,w685,1
clueweb09-enwp00-98-13552,w238,1
clueweb09-enwp00-98-13552,w306,0
clueweb09-enwp00-29-15908,w592,0
clueweb09-enwp00-29-15908,w198,1
clueweb09-en0007-12-19369,w589,1
clueweb09-en0007-12-19369,w680,1
clueweb09-en0010-58-09508,w236,0
clueweb09-en0010-58-09508,w281,1
clueweb09-enwp01-08-22839,w103,1
clueweb09-enwp01-08-22839,w294,1
clueweb09-en0011-94-07101,w682,0
clueweb09-en0011-94-07101,w675,0
clueweb09-en0002-85-02846,w518,1
clueweb09-en0002-85-02846,w192,1
clueweb09-en0007-24-16951,w12,1
clueweb09-en0007-24-16951,w25,1
clueweb09-en0011-59-27916,w102,0
clueweb09-en0011-59-27916,w101,1
clueweb09-enwp01-33-02184,w151,1
clueweb09-enwp01-33-02184,w102,0
clueweb09-en0010-77-08154,w1,1
clueweb09-en0010-77-08154,w16,1
clueweb09-en0002-22-06847,w394,0
clueweb09-en0002-22-06847,w108,1
